11.666667	8567194	8764374
11.683333	8567078	8764225
11.700000	8567010	8764176
11.716667	8567054	8764057
11.733333	8566973	8763935
11.750000	8566986	8763751
11.766667	8566857	8763697
11.783333	8566862	8763588
11.800000	8566829	8763486
11.816667	8566760	8763412
11.833333	8566740	8763297
11.850000	8566788	8763169
11.866667	8566697	8763149
11.883333	8566622	8762973
11.900000	8566645	8762897
11.916667	8566556	8762727
11.933333	8566560	8762694
11.950000	8566461	8762556
11.966667	8566498	8762417
11.983333	8566446	8762412
12.000000	8566360	8762282
12.016667	8566326	8762162
12.033333	8566364	8762054
12.050000	8566321	8761985
12.066667	8566229	8761838
12.083333	8566178	8761724
12.100000	8566192	8761661
12.116667	8566120	8761550
12.133333	8566142	8761444
12.150000	8566078	8761357
12.166667	8566004	8761209
12.183333	8565985	8761161
12.200000	8566026	8761007
12.216667	8565978	8761003
12.233333	8565909	8760846
12.250000	8565851	8760725
12.266667	8565858	8760632
12.283333	8565784	8760557
12.300000	8565848	8760391
12.316667	8565779	8760339
12.333333	8565735	8760269
12.350000	8565685	8760180
12.366667	8565695	8760080
12.383333	8565566	8759983
12.400000	8565635	8759883
12.416667	8565584	8759820
12.433333	8565614	8759647
12.450000	8565511	8759586
12.466667	8565486	8759469
12.483333	8565409	8759460
12.500000	8565476	8759313
12.516667	8565418	8759205
12.533333	8565357	8759116
12.550000	8565343	8759064
12.566667	8565345	8758963
12.583333	8565313	8758819
12.600000	8565242	8758762
12.616667	8565230	8758607
12.633333	8565224	8758528
12.650000	8565214	8758482
12.666667	8565130	8758348
12.683333	8565100	8758298
12.700000	8565073	8758214
12.716667	8565107	8758061
12.733333	8565051	8757973
12.750000	8564968	8757925
12.766667	8564995	8757835
12.783333	8565007	8757750
12.800000	8564941	8757612
12.816667	8564925	8757563
12.833333	8564892	8757461
12.850000	8564844	8757359
12.866667	8564865	8757282
12.883333	8564771	8757209
12.900000	8564794	8757118
12.916667	8564735	8756983
12.933333	8564697	8756912
12.950000	8564683	8756823
12.966667	8564690	8756818
12.983333	8564611	8756702
13.000000	8564634	8756618
13.016667	8564545	8756452
13.033333	8564597	8756408
13.050000	8564555	8756335
13.066667	8564476	8756227
13.083333	8564524	8756082
13.100000	8564498	8756045
13.116667	8564492	8755973
13.133333	8564422	8755917
13.150000	8564449	8755810
13.166667	8564445	8755639
13.183333	8564337	8755629
13.200000	8564352	8755515
13.216667	8564333	8755459
13.233333	8564299	8755358
13.250000	8564257	8755251
13.266667	8564219	8755226
13.283333	8564254	8755093
13.300000	8564132	8754983
13.316667	8564135	8754975
13.333333	8564129	8754867
13.350000	8564181	8754718
13.366667	8564117	8754696
13.383333	8564101	8754608
13.400000	8564113	8754497
13.416667	8564065	8754375
13.433333	8563999	8754274
13.450000	8564038	8754264
13.466667	8564012	8754173
13.483333	8563915	8754034
13.500000	8563939	8753990
13.516667	8563892	8753862
13.533333	8563912	8753803
13.550000	8563844	8753763
13.566667	8563840	8753622
13.583333	8563856	8753528
13.600000	8563847	8753431
13.616667	8563786	8753411
13.633333	8563793	8753337
13.650000	8563797	8753294
13.666667	8563767	8753199
13.683333	8563749	8753057
13.700000	8563656	8753021
13.716667	8563713	8752922
13.733333	8563699	8752873
13.750000	8563696	8752758
13.766667	8563654	8752703
13.783333	8563622	8752633
13.800000	8563607	8752494
13.816667	8563552	8752491
13.833333	8563546	8752340
13.850000	8563577	8752329
13.866667	8563512	8752273
13.883333	8563464	8752183
13.900000	8563524	8752069
13.916667	8563468	8752028
13.933333	8563452	8751958
13.950000	8563424	8751892
13.966667	8563400	8751756
13.983333	8563418	8751676
14.000000	8563410	8751639
14.016667	8563372	8751548
14.033333	8563349	8751414
14.050000	8563319	8751404
14.066667	8563310	8751319
14.083333	8563291	8751236
14.100000	8563265	8751173
14.116667	8563217	8751047
14.133333	8563278	8751038
14.150000	8563260	8750950
14.166667	8563214	8750821
14.183333	8563199	8750805
14.200000	8563252	8750733
14.216667	8563113	8750682
14.233333	8563197	8750516
14.250000	8563179	8750468
14.266667	8563075	8750388
14.283333	8563114	8750325
14.300000	8563104	8750271
14.316667	8563082	8750176
14.333333	8563059	8750121
14.350000	8563081	8750047
14.366667	8563079	8749955
14.383333	8562981	8749928
14.400000	8562989	8749813
14.416667	8562951	8749777
14.433333	8562938	8749699
14.450000	8562973	8749624
14.466667	8562930	8749513
14.483333	8562920	8749454
14.500000	8562935	8749424
14.516667	8562869	8749295
14.533333	8562867	8749260
14.550000	8562839	8749206
14.566667	8562838	8749136
14.583333	8562807	8749043
14.600000	8562814	8748928
14.616667	8562746	8748913
14.633333	8562856	8748811
14.650000	8562759	8748753
14.666667	8562750	8748676
14.683333	8562702	8748611
14.700000	8562772	8748534
14.716667	8562699	8748493
14.733333	8562711	8748422
14.750000	8562695	8748354
14.766667	8562679	8748280
14.783333	8562590	8748207
14.800000	8562622	8748156
14.816667	8562613	8748065
14.833333	8562648	8748043
14.850000	8562584	8747946
14.866667	8562616	8747853
14.883333	8562558	8747796
14.900000	8562619	8747666
14.916667	8562602	8747651
14.933333	8562517	8747568
14.950000	8562521	8747532
14.966667	8562484	8747464
14.983333	8562471	8747408
15.000000	8562487	8747292
15.016667	8562496	8747256
15.033333	8562507	8747188
15.050000	8562447	8747161
15.066667	8562439	8746971
15.083333	8562400	8747015
15.100000	8562459	8746853
15.116667	8562367	8746802
15.133333	8562430	8746742
15.150000	8562379	8746681
15.166667	8562344	8746619
15.183333	8562364	8746545
15.200000	8562356	8746497
15.216667	8562384	8746444
15.233333	8562335	8746360
15.250000	8562335	8746291
15.266667	8562339	8746260
15.283333	8562310	8746206
